_id,artists_genius_id[0],artists_genius_id[1],artists_genius_id[2],artists_genius_id[3],artists_genius_id[4],artists_genius_id[5],artists_genius_id[6],artists_genius_id[7],artists_genius_id[8],artists_genius_id[9],artists_genius_id[10],artists_genius_id[11],artists_genius_id[12],artists_genius_id[13],artists_genius_id[14],artists_genius_id[15],artists_genius_id[16],artists_genius_id[17],artists_genius_id[18],artists_genius_id[19],artists_genius_id[20],artists_genius_id[21],artists_genius_id[22],artists_id[0],artists_id[1],artists_id[2],artists_id[3],artists_id[4],artists_id[5],artists_id[6],artists_id[7],artists_id[8],artists_id[9],artists_id[10],artists_id[11],artists_id[12],artists_id[13],artists_id[14],artists_id[15],artists_id[16],artists_id[17],artists_id[18],artists_id[19],artists_id[20],artists_id[21],artists_id[22],artists_names[0],artists_names[1],artists_names[2],artists_names[3],artists_names[4],artists_names[5],artists_names[6],artists_names[7],artists_names[8],artists_names[9],artists_names[10],artists_names[11],artists_names[12],artists_names[13],artists_names[14],artists_names[15],artists_names[16],artists_names[17],artists_names[18],artists_names[19],artists_names[20],artists_names[21],artists_names[22],title
5847469,74283,168832,566498,147487,276476,984017,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed9b,6830d495a91d5a7989f1ed90,6830d495a91d5a7989f1ed89,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1ed62,,,,,,,,,,,,,,,,,,Jul,Elams,Kofs,Soso Maness,SCH,Naps,,,,,,,,,,,,,,,,,,Bande organisée
2382450,74283,13711,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed60,,,,,,,,,,,,,,,,,,,,,,Jul,Alonzo,,,,,,,,,,,,,,,,,,,,,,Comme d’hab
2833054,63001,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ede9,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Ghetto PhÃ©nomÃ¨ne,Jul,,,,,,,,,,,,,,,,,,,,,,Maria Maria
1783300,74283,182183,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1edc0,,,,,,,,,,,,,,,,,,,,,,Jul,Kamikaz,,,,,,,,,,,,,,,,,,,,,,Ils sont jaloux
2382508,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Encore des paroles
374550,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Malade
607382,74283,147487,182183,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed89,6830d495a91d5a7989f1edc0,,,,,,,,,,,,,,,,,,,,,Jul,Soso Maness,Kamikaz,,,,,,,,,,,,,,,,,,,,,Pourquoi tu me fais le gros
369864,74283,182183,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1edc0,,,,,,,,,,,,,,,,,,,,,,Jul,Kamikaz,,,,,,,,,,,,,,,,,,,,,,T’es pas le seul
2320710,74283,1111977,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ee09,,,,,,,,,,,,,,,,,,,,,,Jul,Mehdi Yz,,,,,,,,,,,,,,,,,,,,,,Mercé (Qu’est-ce qui se passe ?)
1791191,13711,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Alonzo,Jul,,,,,,,,,,,,,,,,,,,,,,Normal
370080,74283,147487,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed89,,,,,,,,,,,,,,,,,,,,,,Jul,Soso Maness,,,,,,,,,,,,,,,,,,,,,,Jeune de cité
5153913,638160,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed5b,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Maes,Jul,,,,,,,,,,,,,,,,,,,,,,Dybala
2644553,74283,63001,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ede9,,,,,,,,,,,,,,,,,,,,,,Jul,Ghetto PhÃ©nomÃ¨ne,,,,,,,,,,,,,,,,,,,,,,On est trop
3291507,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Je vais t’oublier
4595372,1242021,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed70,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Heuss L'enfoirÃ©,Jul,,,,,,,,,,,,,,,,,,,,,,Moulaga
2465381,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Ça les dérange
5939966,74283,276476,1964,13711,12302,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1ed9d,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed9a,,,,,,,,,,,,,,,,,,,Jul,SCH,Le Rat Luciano,Alonzo,L'AlgÃ©rino,,,,,,,,,,,,,,,,,,,L’étoile sur le maillot
413118,12302,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed9a,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,L'AlgÃ©rino,Jul,,,,,,,,,,,,,,,,,,,,,,On m’a dit
607360,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Marseille-Paris
4343708,71286,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1eef9,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Ninho,Jul,,,,,,,,,,,,,,,,,,,,,,Jusqu’à minuit
5939975,984017,74283,544293,17081,566498,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed62,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ee0c,6830d495a91d5a7989f1eef5,6830d495a91d5a7989f1ed90,,,,,,,,,,,,,,,,,,,Naps,Jul,100 Blaze,MOH,Kofs,,,,,,,,,,,,,,,,,,,13 balles
7309502,13711,74283,14724,566498,1964,1212452,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed69,6830d495a91d5a7989f1ed90,6830d495a91d5a7989f1ed9d,6830d495a91d5a7989f1ed7b,,,,,,,,,,,,,,,,,,Alonzo,Jul,Niro,Kofs,Le Rat Luciano,DA Uzi,,,,,,,,,,,,,,,,,,Loi de la calle
2376899,72710,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed73,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Gradur,Jul,,,,,,,,,,,,,,,,,,,,,,D’or et de platine
407447,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Posé à la place 2
1742374,182183,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1edc0,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Kamikaz,Jul,,,,,,,,,,,,,,,,,,,,,,Dans mes rêves
3783061,74283,13711,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed60,,,,,,,,,,,,,,,,,,,,,,Jul,Alonzo,,,,,,,,,,,,,,,,,,,,,,Quelqu’un d’autre t’aimera
6553140,276476,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,SCH,Jul,,,,,,,,,,,,,,,,,,,,,,Mode Akimbo
6574781,13711,984017,74283,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed62,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,Alonzo,Naps,Jul,,,,,,,,,,,,,,,,,,,,,La Seleçao
5939977,1964,276476,1967,13711,12302,74283,1961,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed9d,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1edbf,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed9a,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1edcb,,,,,,,,,,,,,,,,,Le Rat Luciano,SCH,Shurik'n,Alonzo,L'AlgÃ©rino,Jul,Akhenaton,,,,,,,,,,,,,,,,,Je suis Marseille
3783925,74283,41460,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ef13,,,,,,,,,,,,,,,,,,,,,,Jul,Shay,,,,,,,,,,,,,,,,,,,,,,Pim pom
4622341,74283,71286,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1eef9,,,,,,,,,,,,,,,,,,,,,,Jul,Ninho,,,,,,,,,,,,,,,,,,,,,,Tel Me
7321081,566498,276476,1247832,74283,128813,23012,147487,466514,984017,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed90,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1ed67,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed56,6830d495a91d5a7989f1ed57,6830d495a91d5a7989f1ed89,6830d495a91d5a7989f1ed5c,6830d495a91d5a7989f1ed62,,,,,,,,,,,,,,,Kofs,SCH,Koba LaD,Jul,PLK,Gazo,Soso Maness,Guy2Bezbar,Naps,,,,,,,,,,,,,,,Le classico organisé
2839143,13325,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed53,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,GIMS,Jul,,,,,,,,,,,,,,,,,,,,,,Boucan (Pilule Violette)
3075159,592670,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed84,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Kalash Criminel,Jul,,,,,,,,,,,,,,,,,,,,,,Je ne comprends pas
2868583,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Chapeau de paille
382355,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Audi volée
5939967,147487,168832,1431,74283,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed89,6830d495a91d5a7989f1ed9b,6830d495a91d5a7989f1ed6c,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,Soso Maness,Elams,Soprano,Jul,,,,,,,,,,,,,,,,,,,,Combien
2382499,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,La gâchette
422875,20616,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ede1,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Kenza Farah,Jul,,,,,,,,,,,,,,,,,,,,,,Problèmes
5939971,1165897,74283,13711,984017,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ee07,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed62,,,,,,,,,,,,,,,,,,,,AM La Scampia,Jul,Alonzo,Naps,,,,,,,,,,,,,,,,,,,,War Zone
585029,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Poto où t’es ?
2146308,1431,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed6c,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Soprano,Jul,,,,,,,,,,,,,,,,,,,,,,Fais le Moonwalk
6090744,1961,1963,1967,17081,297016,147487,1964,544293,12302,13711,1431,1165897,1753,182183,168832,566498,74283,276476,984017,,,,,6830d495a91d5a7989f1edcb,6830d495a91d5a7989f1edf5,6830d495a91d5a7989f1edbf,6830d495a91d5a7989f1eef5,6830d495a91d5a7989f1edcc,6830d495a91d5a7989f1ed89,6830d495a91d5a7989f1ed9d,6830d495a91d5a7989f1ee0c,6830d495a91d5a7989f1ed9a,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed6c,6830d495a91d5a7989f1ee07,6830d495a91d5a7989f1edd8,6830d495a91d5a7989f1edc0,6830d495a91d5a7989f1ed9b,6830d495a91d5a7989f1ed90,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1ed62,,,,,Akhenaton,Don Choa,Shurik'n,MOH,Graya,Soso Maness,Le Rat Luciano,100 Blaze,L'AlgÃ©rino,Alonzo,Soprano,AM La Scampia,Keny Arkana,Kamikaz,Elams,Kofs,Jul,SCH,Naps,,,,,13 Organisé (Bonus Track)
6664136,13325,74283,276476,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed53,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed5a,,,,,,,,,,,,,,,,,,,,,GIMS,Jul,SCH,,,,,,,,,,,,,,,,,,,,,GJS
2468293,13711,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Alonzo,Jul,,,,,,,,,,,,,,,,,,,,,,Ils le savent
3291517,74283,1964,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed9d,,,,,,,,,,,,,,,,,,,,,,Jul,Le Rat Luciano,,,,,,,,,,,,,,,,,,,,,,Madame
607355,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Le regard des gens
7449388,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,La street
6188965,74283,276476,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed5a,,,,,,,,,,,,,,,,,,,,,,Jul,SCH,,,,,,,,,,,,,,,,,,,,,,Mother Fuck
5939970,1964,1431,74283,12302,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed9d,6830d495a91d5a7989f1ed6c,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed9a,,,,,,,,,,,,,,,,,,,,Le Rat Luciano,Soprano,Jul,L'AlgÃ©rino,,,,,,,,,,,,,,,,,,,,Tout a changé
2382495,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,En place
332731,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Du Nord au Sud*
5939969,74283,147487,1963,566498,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed89,6830d495a91d5a7989f1edf5,6830d495a91d5a7989f1ed90,,,,,,,,,,,,,,,,,,,,Jul,Soso Maness,Don Choa,Kofs,,,,,,,,,,,,,,,,,,,,Ma gadji
3327126,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Ça y est
5939974,276476,12302,182183,74283,984017,566498,13711,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1ed9a,6830d495a91d5a7989f1edc0,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed62,6830d495a91d5a7989f1ed90,6830d495a91d5a7989f1ed60,,,,,,,,,,,,,,,,,SCH,L'AlgÃ©rino,Kamikaz,Jul,Naps,Kofs,Alonzo,,,,,,,,,,,,,,,,,C’est maintenant
6553158,276476,74283,1964,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed9d,,,,,,,,,,,,,,,,,,,,,SCH,Jul,Le Rat Luciano,,,,,,,,,,,,,,,,,,,,,Fantôme
2282878,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Marseille Quartier Nord
2018700,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Hors la loi
7321085,168832,399005,74283,1206608,984017,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed9b,6830d495a91d5a7989f1ed72,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ef27,6830d495a91d5a7989f1ed62,,,,,,,,,,,,,,,,,,,Elams,Naza,Jul,Vegedream,Naps,,,,,,,,,,,,,,,,,,,Cœur de pirate
5592324,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Casa de Papel (Remix)
9099527,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Se Grita
3110151,74283,592670,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed84,,,,,,,,,,,,,,,,,,,,,,Jul,Kalash Criminel,,,,,,,,,,,,,,,,,,,,,,Cagoulé
2862350,63001,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ede9,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Ghetto PhÃ©nomÃ¨ne,Jul,,,,,,,,,,,,,,,,,,,,,,En chaleur
4058067,74283,71286,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1eef9,,,,,,,,,,,,,,,,,,,,,,Jul,Ninho,,,,,,,,,,,,,,,,,,,,,,Et je deviens fou
5109441,21869,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1edb9,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Mister V,Jul,,,,,,,,,,,,,,,,,,,,,,Pirelli
430210,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Posé à la place
2866954,74283,63001,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ede9,,,,,,,,,,,,,,,,,,,,,,Jul,Ghetto PhÃ©nomÃ¨ne,,,,,,,,,,,,,,,,,,,,,,Léwé
5939973,182183,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1edc0,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Kamikaz,Jul,,,,,,,,,,,,,,,,,,,,,,Miami Vice
4622351,74283,19217,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed61,,,,,,,,,,,,,,,,,,,,,,Jul,Vald,,,,,,,,,,,,,,,,,,,,,,J’suis loin
8595774,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Europa
4060408,693078,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed65,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Soolking,Jul,,,,,,,,,,,,,,,,,,,,,,Fruit de la zone
3432830,74283,1242021,1111977,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed70,6830d495a91d5a7989f1ee09,,,,,,,,,,,,,,,,,,,,,Jul,Heuss L'enfoirÃ©,Mehdi Yz,,,,,,,,,,,,,,,,,,,,,Freestyle (Part 6)
3291528,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Samantha
7321094,1946,1947,1431,74283,2455,276476,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ee0e,6830d495a91d5a7989f1eda5,6830d495a91d5a7989f1ed6c,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed6a,6830d495a91d5a7989f1ed5a,,,,,,,,,,,,,,,,,,Lino,Oxmo Puccino,Soprano,Jul,Rim'K,SCH,,,,,,,,,,,,,,,,,,Légendaire
2406943,74283,1242021,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed70,,,,,,,,,,,,,,,,,,,,,,Jul,Heuss L'enfoirÃ©,,,,,,,,,,,,,,,,,,,,,,GTA
716550,74283,63001,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ede9,,,,,,,,,,,,,,,,,,,,,,Jul,Ghetto PhÃ©nomÃ¨ne,,,,,,,,,,,,,,,,,,,,,,Phénomène du ghetto
3783069,74283,12085,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed7e,,,,,,,,,,,,,,,,,,,,,,Jul,Sofiane,,,,,,,,,,,,,,,,,,,,,,Tout grailler
3110143,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Mon tiek ti amo
2917656,74283,63001,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ede9,,,,,,,,,,,,,,,,,,,,,,Jul,Ghetto PhÃ©nomÃ¨ne,,,,,,,,,,,,,,,,,,,,,,Ah c’est comme ça !
6258621,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Loin de tout
2369072,74283,182183,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1edc0,,,,,,,,,,,,,,,,,,,,,,Jul,Kamikaz,,,,,,,,,,,,,,,,,,,,,,À la fou
607213,74283,1964,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed9d,,,,,,,,,,,,,,,,,,,,,,Jul,Le Rat Luciano,,,,,,,,,,,,,,,,,,,,,,Mets les en I
4055689,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Qu’est-ce que je t’ai fait ?
4055687,74283,1852283,102956,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed88,6830d495a91d5a7989f1edaf,,,,,,,,,,,,,,,,,,,,,Jul,TK,Gambino,,,,,,,,,,,,,,,,,,,,,VNTM
2282921,74283,147487,182183,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed89,6830d495a91d5a7989f1edc0,,,,,,,,,,,,,,,,,,,,,Jul,Soso Maness,Kamikaz,,,,,,,,,,,,,,,,,,,,,Jul avec la Liga One en freestyle dans Planète Rap (15/04/2014)
4058053,74283,13325,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed53,,,,,,,,,,,,,,,,,,,,,,Jul,GIMS,,,,,,,,,,,,,,,,,,,,,,Ma chérie
2644333,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Traître
9741776,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,J’fais plaisir à la zone
715189,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,On s’en bat les ...
720477,74283,182183,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1edc0,,,,,,,,,,,,,,,,,,,,,,Jul,Kamikaz,,,,,,,,,,,,,,,,,,,,,,On veut le million
5607571,74283,14388,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed78,,,,,,,,,,,,,,,,,,,,,,Jul,Bigflo & Oli,,,,,,,,,,,,,,,,,,,,,,Que ça dure
3042226,74283,1111977,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ee09,,,,,,,,,,,,,,,,,,,,,,Jul,Mehdi Yz,,,,,,,,,,,,,,,,,,,,,,L’hiver au quartier
10766561,276476,566498,74283,13711,984017,147487,168832,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed5a,6830d495a91d5a7989f1ed90,6830d495a91d5a7989f1ed52,6830d495a91d5a7989f1ed60,6830d495a91d5a7989f1ed62,6830d495a91d5a7989f1ed89,6830d495a91d5a7989f1ed9b,,,,,,,,,,,,,,,,,SCH,Kofs,Jul,Alonzo,Naps,Soso Maness,Elams,,,,,,,,,,,,,,,,,Bande organisée 2
5607573,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Vatos Locos
2878551,1431,74283,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed6c,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,Soprano,Jul,,,,,,,,,,,,,,,,,,,,,,Marseille c’est...
2465532,74283,,,,,,,,,,,,,,,,,,,,,,,6830d495a91d5a7989f1ed52,,,,,,,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,Femme
